id1	id2	reg	distance
YEL009C	YAL064W	?	49.304
YDR392W	YDR210W-A	+	33.067
YJL127C	YOL071W	?	46.530
YOR110W	YDR098C	binding enriched	56.254
YPL254W	YLR300W	+	100.783
YPL254W	YJR148W	+	88.978
YGR252W	YGL220W	binding enriched	17.949
YJL127C	YGL131C	?	42.173
YDR310C	YHR185C	-	77.541
YOR174W	YIL124W	binding enriched	76.699
YGL073W	YML045W-A	+	86.928
YEL009C	YCR013C	?	40.469
YPR104C	YAL038W	binding enriched	84.057
YJL127C	YPL257W	-	108.098
YPL254W	YGR230W	binding enriched	60.811
YPL254W	YJL093C	binding enriched	115.971
YIL131C	YDL102W	binding enriched	79.798
YLR182W	YML040W	-	147.992
YIL101C	YKL105C	binding enriched	53.470
YOL148C	YGR254W	+	96.491
YGR252W	YNL138W-A	binding enriched	64.236
YLR071C	YGL037C	binding enriched	24.818
YHR058C	YDR353W	binding enriched	103.123
YMR037C	YIL111W	binding enriched	78.000
YLR403W	YDR236C	-	127.339
YNL330C	YOL011W	binding enriched	111.409
YER159C	YIL123W	binding enriched	43.354
YCR084C	YPL278C	-	54.506
YGR252W	YBR105C	binding enriched	56.307
YDL170W	YOR159C	binding enriched	27.722
YNL103W	YLR179C	?	122.252
YPR086W	YDR070C	binding enriched	22.168
YNL103W	YER052C	?	35.120
YBR049C	YOR293W	+	116.804
YNL103W	YPL017C	?	101.393
YDR259C	YLR413W	binding enriched	124.097
YOL004W	YOL016C	+	11.121
YDL005C	YOL162W	binding enriched	87.974
YHR058C	YDR002W	binding enriched	61.209
YHR041C	YOR382W	-	103.330
YIL036W	YKL033W-A	+	82.382
YPL075W	YLR075W	+	86.851
YPL075W	YER055C	+	95.868
YLR403W	YER045C	?	128.709
YLR403W	YLR193C	+	28.041
YML007W	YIL042C	binding enriched	54.469
YPR086W	YOL151W	binding enriched	100.208
YPL254W	YBR138C	binding enriched	31.273
YNL236W	YJR045C	+	38.415
YDR310C	YGR059W	-	120.356
YOL148C	YNL209W	+	29.432
YDL005C	YBR095C	binding enriched	81.710
YPR086W	YDR156W	binding enriched	40.315
YLR403W	YHR178W	?	102.754
YDR392W	YOL038W	binding enriched	97.973
YGL073W	YPL090C	+	83.630
YIL131C	YGR174W-A	binding enriched	52.134
YNL216W	YPL067C	binding enriched	95.819
YDR259C	YPR154W	binding enriched	53.949
YLR176C	YMR158C-A	binding enriched	125.905
YOR110W	YJL099W	binding enriched	55.939
YIL101C	YIL160C	binding enriched	38.611
YLR403W	YIL019W	?	159.719
YOL004W	YJL138C	+	82.814
YLR403W	YNL331C	?	101.707
YJL056C	YLR109W	binding enriched	81.738
YGR104C	YDR258C	binding enriched	98.235
YLR176C	YJR082C	binding enriched	144.113
YOR174W	YNR046W	binding enriched	95.398
YDR259C	YPR167C	binding enriched	43.145
YIL101C	YOR157C	binding enriched	88.489
YMR037C	YPL171C	binding enriched	53.234
YIL101C	YDR373W	binding enriched	91.866
YML007W	YKL164C	+	83.727
YDR392W	YLR227W-A	+	128.956
YGL073W	YNR067C	+	58.161
YBR049C	YOR012W	binding enriched	89.635
YNL216W	YBR145W	+	86.861
YDR207C	YGR243W	binding enriched	71.825
YNL103W	YNR040W	?	55.825
YDR259C	YER143W	binding enriched	75.415
YLR071C	YKL212W	binding enriched	96.483
YJL127C	YPL276W	?	110.427
YOR174W	YOR032C	binding enriched	66.508
YLR176C	YCR095W-A	binding enriched	116.940
YDL005C	YGR121W-A	binding enriched	95.499
YLR403W	YOL070C	?	154.175
YGR116W	YML088W	binding enriched	71.837
YLR403W	YJL023C	-	172.078
YIL131C	YAL047C	binding enriched	86.658
YML007W	YML053C	binding enriched	52.881
YLR403W	YGR050C	-	110.231
YDR207C	YCL063W	binding enriched	113.812
YIL131C	YAR068W	binding enriched	87.722
YGL035C	YJR005W	+	53.824
YKL043W	YKL178C	+	46.921
YIR018W	YIL096C	?	59.290
YLR176C	YGL200C	binding enriched	68.180
YBR049C	YOR285W	binding enriched	109.153
YOR110W	YLL002W	binding enriched	89.910
YPR199C	YML107C	-	36.041
YBR112C	YAL030W	binding enriched	107.285
YJL127C	YGL168W	?	53.054
YPL075W	YBL041W	+	62.853
YIL101C	YGL062W	binding enriched	27.700
YDR146C	YDR470C	binding enriched	45.309
YPL133C	YOR383C	+	70.563
YDL005C	YLR042C	binding enriched	73.422
YDR259C	YHR005C-A	binding enriched	121.750
YDR463W	YLL060C	binding enriched	103.358
YLR403W	YML116W	-	124.334
YLR403W	YNL309W	?	128.037
YML007W	YGL062W	binding enriched	79.608
YKL062W	YNL200C	+	39.195
YDR392W	YBR093C	+	99.420
YLR403W	YJL035C	?	160.671
YJL127C	YGL262W	?	52.884
YBR049C	YNL248C	binding enriched	109.143
YKL185W	YDR447C	binding enriched	58.833
YLR403W	YDR089W	?	136.649
YLR071C	YBR120C	binding enriched	62.846
YGR104C	YKL156W	binding enriched	103.652
YIR018W	YOL013W-A	?	33.749
YNL216W	YFL020C	-	84.591
YIL131C	YMR056C	binding enriched	82.002
YDR207C	YNL191W	binding enriched	64.620
YGL071W	YPL014W	+	83.378
YPR086W	YBR214W	binding enriched	82.264
YKR099W	YDL083C	+	23.363
YOR038C	YHL021C	+	64.964
YKL015W	YNR053C	-	71.251
YOR110W	YML052W	binding enriched	97.742
YJL127C	YPR044C	+	96.344
YKL112W	YKL096W	+	10.451
YLR403W	YBR155W	-	88.520
YLR403W	YBL042C	?	121.596
YER111C	YMR135C	binding enriched	76.983
YOR028C	YIL009C-A	binding enriched	59.518
YDL005C	YBL032W	binding enriched	49.698
YHR058C	YNL251C	binding enriched	114.777
YNR010W	YNL160W	-	83.123
YGR252W	YMR121C	binding enriched	82.301
YDR463W	YOR189W	binding enriched	41.321
YGL073W	YPR052C	+	88.939
YNL330C	YOR107W	binding enriched	57.386
YDL170W	YGL089C	binding enriched	113.258
YOR110W	YNL186W	binding enriched	36.255
YGL073W	YMR121C	+	97.216
YOR110W	YGR197C	binding enriched	79.568
YIL131C	YPR002W	binding enriched	82.140
YDR392W	YGR048W	binding enriched	127.278
YIL036W	YPL198W	+	97.631
YOR174W	YKL051W	binding enriched	71.247
YIL101C	YDR070C	binding enriched	77.391
YLR451W	YBR194W	binding enriched	72.929
YER161C	YHR175W	binding enriched	68.799
YOR174W	YER120W	binding enriched	70.984
YNL236W	YMR303C	+	73.116
YBR081C	YDR077W	binding enriched	66.662
YLR403W	YPR196W	-	152.955
YDR253C	YJL158C	bound	97.386
YPR008W	YMR051C	+	54.656
YIL131C	YCL047C	binding enriched	57.366
YIL131C	YKR097W	binding enriched	84.402
YJL127C	YBR143C	+	99.258
YNL103W	YDR508C	?	74.490
YHR206W	YNL014W	binding enriched	96.081
YGR252W	YBL042C	binding enriched	74.290
YDR259C	YHR080C	binding enriched	80.915
YOR174W	YLR327C	binding enriched	133.390
YLR403W	YLR041W	+	125.866
YOR110W	YJR043C	binding enriched	47.366
YDR392W	YCL064C	+	132.426
YDR207C	YDR204W	binding enriched	5.267
YDR259C	YLR195C	binding enriched	135.080
YOL145C	YER017C	binding enriched	71.514
YBR081C	YOR027W	binding enriched	84.207
YGR116W	YJL088W	binding enriched	90.178
YDL005C	YMR195W	binding enriched	103.556
YDR043C	YMR085W	-	24.338
YNL309W	YJR134C	-	56.045
YPL254W	YDR046C	binding enriched	59.927
YLR071C	YOL151W	binding enriched	93.649
YDR259C	YPR028W	binding enriched	89.725
YDR397C	YBR085C-A	binding enriched	98.298
YBR049C	YMR178W	binding enriched	54.447
YNL216W	YFR053C	binding enriched	71.639
YHR084W	YER064C	binding enriched	89.128
YIL101C	YIL030C	binding enriched	41.590
YLR451W	YOR196C	binding enriched	125.620
YNL216W	YPL079W	+	95.694
YPR052C	YLR149C	binding enriched	95.363
YDR253C	YFL022C	bound	116.651
YDR423C	YER163C	-	65.940
YPR133C	YNL076W	binding enriched	110.903
YLR403W	YBL075C	-	109.307
YKL185W	YGR054W	binding enriched	119.806
YDR259C	YMR212C	binding enriched	61.763
YLR071C	YOR222W	binding enriched	116.483
YDL005C	YLR420W	binding enriched	173.343
YOR174W	YLR466C-B	binding enriched	124.954
YDR259C	YML109W	binding enriched	60.338
YOR110W	YDR069C	binding enriched	68.884
YBR112C	YBR026C	binding enriched	47.880
YPR104C	YEL017W	binding enriched	106.545
YGL073W	YGR160W	+	43.132
YLR071C	YML099C	binding enriched	74.951
YDR463W	YBR270C	binding enriched	82.913
YDR463W	YMR070W	binding enriched	80.452
YOR110W	YDR047W	binding enriched	84.126
YER159C	YML034W	binding enriched	102.677
YDR259C	YOR089C	binding enriched	71.846
YLR071C	YJL178C	binding enriched	98.025
YGR252W	YEL072W	binding enriched	73.761
YDL170W	YGL012W	binding enriched	108.538
YBR049C	YML073C	+	44.073
YCR084C	YOR385W	+	96.280
YBR049C	YDL095W	binding enriched	91.101
YOR174W	YNR038W	binding enriched	92.944
YDR392W	YLR327C	binding enriched	113.713
YDR253C	YBR020W	bound	101.090
YDR207C	YMR206W	binding enriched	49.603
YMR037C	YOL164W-A	binding enriched	95.888
YEL009C	YHR071W	?	76.725
YPR133C	YLL040C	binding enriched	94.535
YIR018W	YBL042C	?	60.163
YDL170W	YJL077W-B	binding enriched	83.402
YKL015W	YDL236W	binding enriched	81.355
YBR049C	YDR174W	binding enriched	87.110
YPR086W	YMR196W	binding enriched	45.519
YCR081W	YFL014W	-	54.579
YDL005C	YEL054C	binding enriched	63.554
YDL170W	YER092W	binding enriched	75.347
YJL127C	YLR172C	+	121.648
YLR403W	YML073C	+	149.598
YDR463W	YDL007W	binding enriched	125.973
YLR403W	YLR279W	?	12.483
YDL005C	YKL143W	binding enriched	76.967
YDR259C	YOL137W	binding enriched	92.640
YPR104C	YFR055W	binding enriched	70.866
YLR403W	YMR145C	-	132.151
YMR164C	YJL217W	+	105.134
YBR049C	YGR196C	binding enriched	56.215
YDR463W	YOR306C	-	40.903
YLR403W	YOR245C	-	118.480
YDL005C	YIR016W	binding enriched	23.649
YGR252W	YCR023C	binding enriched	92.989
YJL127C	YNL117W	?	32.964
YNL216W	YGL072C	binding enriched	67.699
YLR403W	YLR207W	?	33.878
YPL075W	YJR094W-A	+	85.171
YPL248C	YJL136C	-	98.837
YOR110W	YNL054W	binding enriched	66.312
YBR083W	YOL104C	+	82.988
YLR071C	YDR123C	binding enriched	109.964
YLR403W	YPR133W-A	?	159.421
YJL110C	YFL021W	-	74.120
YIL101C	YKL195W	binding enriched	69.310
YGL025C	YLR035C-A	+	26.771
YDR463W	YMR096W	binding enriched	76.782
YOL148C	YBR031W	+	113.279
YPR086W	YNL092W	binding enriched	106.339
YPR086W	YGL200C	binding enriched	101.701
YLR403W	YJL190C	+	135.457
YBR112C	YML100W-A	binding enriched	50.872
YDL005C	YBR101C	binding enriched	85.651
YDR253C	YCL025C	bound	117.237
YLR403W	YOL133W	-	138.327
YDR423C	YOR372C	+	46.864
YER159C	YOR288C	binding enriched	38.088
YOR110W	YBR092C	binding enriched	102.647
YDR207C	YFR031C-A	binding enriched	105.540
YDR448W	YNL149C	binding enriched	64.489
YJL127C	YIR020W-A	?	71.183
YLR403W	YPR190C	?	147.625
YPL075W	YER070W	+	105.278
YPR086W	YMR174C	binding enriched	38.449
YLR176C	YPR069C	binding enriched	153.385
YGL071W	YBR139W	+	64.144
YGR252W	YOR141C	binding enriched	92.624
YPR104C	YLL027W	binding enriched	97.126
YOR174W	YOL061W	binding enriched	59.449
YMR037C	YMR305C	binding enriched	73.535
YPL038W	YDR179C	-	88.348
YOR230W	YHR051W	binding enriched	131.196
YDL005C	YKL146W	binding enriched	76.169
YOR230W	YOR208W	binding enriched	19.495
YDL170W	YPR176C	binding enriched	45.503
YBR049C	YOR370C	binding enriched	99.550
YPR104C	YFR035C	binding enriched	67.524
YJL127C	YMR120C	+	110.994
YIL101C	YOL013W-A	binding enriched	53.615
YOR174W	YPL031C	binding enriched	111.804
YOL148C	YHL015W	+	111.267
YDR207C	YDR376W	binding enriched	33.672
YNL103W	YHL036W	?	105.314
YDR207C	YLR024C	binding enriched	114.079
YIL131C	YMR149W	binding enriched	90.282
YGR252W	YLR298C	binding enriched	67.398
YPR086W	YER054C	binding enriched	85.716
YIL101C	YDR318W	binding enriched	92.866
YML007W	YKL120W	binding enriched	84.760
YNL330C	YDR309C	binding enriched	67.860
YBL103C	YLR438W	-	105.731
YPR086W	YDL101C	binding enriched	38.475
YLR071C	YOL059W	binding enriched	88.526
YLR176C	YHR133C	binding enriched	106.662
YPR086W	YOR113W	binding enriched	71.229
YIL101C	YFL040W	binding enriched	41.164
YLR223C	YGL030W	bound	125.825
YBR049C	YLR180W	+	104.976
YLR176C	YDR152W	binding enriched	146.356
YLR071C	YER158C	binding enriched	68.338
YGR252W	YKL073W	binding enriched	108.466
YPL254W	YHR152W	binding enriched	43.954
YGL073W	YFR032C-A	+	95.889
YLR403W	YGR043C	-	112.222
YBR049C	YMR114C	binding enriched	64.394
YKR099W	YAL007C	-	69.689
YLR403W	YMR260C	?	96.487
YLR451W	YER083C	binding enriched	102.935
YDR146C	YPR132W	binding enriched	38.250
YLR176C	YIL096C	binding enriched	108.959
YML007W	YIL123W	+	72.219
YJL127C	YBL077W	+	74.061
YIL131C	YPR180W	binding enriched	80.481
YMR182C	YFR017C	-	100.660
YLR055C	YLR074C	binding enriched	16.076
YML007W	YMR083W	binding enriched	72.508
YNL103W	YNL220W	?	26.665
YGR252W	YDR302W	binding enriched	74.273
YDR443C	YCL040W	-	123.829
YER161C	YHR088W	binding enriched	84.762
YPR104C	YMR262W	binding enriched	63.505
YDL170W	YDL198C	binding enriched	20.284
YGR252W	YGR211W	binding enriched	13.970
YEL009C	YDL222C	?	103.155
YOL108C	YHR022C-A	binding enriched	92.429
YGR252W	YDR264C	binding enriched	80.388
YHR206W	YML052W	binding enriched	68.919
YCR084C	YGR285C	+	81.401
YJL127C	YNL013C	?	67.467
YOR174W	YHR183W	binding enriched	88.481
YDL005C	YDR482C	binding enriched	118.911
YIL036W	YLL024C	+	13.083
YOL004W	YBR006W	-	28.131
YLR266C	YCR021C	+	145.333
YIL036W	YPL223C	-	101.057
YPR104C	YDR370C	binding enriched	88.526
YIL101C	YHR188C	binding enriched	47.204
YJR127C	YOR129C	binding enriched	54.979
YNL330C	YJL123C	binding enriched	70.880
YKL112W	YDR168W	-	63.220
YDR392W	YPL144W	binding enriched	61.870
YDR259C	YBR171W	binding enriched	76.195
YLR403W	YDR201W	-	135.908
YCR084C	YJR015W	+	83.908
YBR049C	YFL034C-A	binding enriched	57.094
YDR443C	YHR183W	+	71.086
YOR174W	YGL235W	binding enriched	73.455
YPL075W	YDR450W	+	91.924
YOL148C	YCL020W	+	104.786
YPL254W	YGL035C	binding enriched	95.621
YDR423C	YER030W	-	105.757
YDR259C	YGR055W	binding enriched	123.242
YLR418C	YIL015W	+	165.010
YDL005C	YDL231C	binding enriched	88.689
YDR259C	YNR046W	binding enriched	132.578
YOR110W	YML087C	binding enriched	88.559
YLR403W	YOR004W	?	176.892
YLR176C	YDL135C	binding enriched	148.154
YPR086W	YBR072C-A	binding enriched	57.626
YDR463W	YIL043C	binding enriched	119.158
YBR049C	YPR029C	binding enriched	59.543
YDL020C	YOL016C	-	26.561
YDL005C	YHR141C	binding enriched	79.998
YHR206W	YOR034C	-	89.027
YDL005C	YKL065C	binding enriched	54.253
YIL036W	YBR263W	+	89.154
YMR042W	YER069W	-	104.568
YJL127C	YKL071W	-	77.135
YGR252W	YLR352W	binding enriched	66.847
YNL216W	YJL101C	+	29.213
YDR397C	YGR161C	binding enriched	111.021
YPL075W	YGR183C	-	88.461
YOR174W	YGL020C	binding enriched	100.163
YOR230W	YLR412C-A	binding enriched	132.079
YKL015W	YEL040W	binding enriched	62.795
YIL101C	YMR288W	binding enriched	59.018
YIL101C	YBL041W	binding enriched	45.815
YKL015W	YBL018C	binding enriched	39.733
YLR403W	YHL001W	+	175.187
YJL127C	YLR157C-B	-	105.539
YPR104C	YOR078W	binding enriched	86.394
YGR116W	YMR031C	binding enriched	87.195
YDR259C	YOR038C	binding enriched	88.125
YOR174W	YDL042C	binding enriched	71.150
YLR176C	YDL087C	binding enriched	157.307
YOR110W	YPR089W	binding enriched	73.633
YLR176C	YLR226W	binding enriched	13.065
YIL036W	YLR333C	+	137.576
YLR071C	YNR008W	binding enriched	64.019
YOL004W	YCL038C	-	47.236
YNL309W	YMR172C-A	-	103.267
YLR176C	YLR055C	binding enriched	102.516
YGR252W	YHR191C	binding enriched	49.162
YJL056C	YEL060C	?	59.229
YMR182C	YNL324W	-	100.944
YJL127C	YPR156C	?	112.445
YGL071W	YCR021C	+	65.995
YER111C	YDR443C	binding enriched	67.660
YHL020C	tQ(UUG)B	+	53.026
YOL089C	YFR001W	-	80.668
YPL254W	YBL004W	+	106.580
YIL131C	YER186C	binding enriched	41.514
YDR207C	YIR004W	-	128.847
YDR397C	YLR327C	binding enriched	114.844
YML007W	YIR003W	binding enriched	22.222
YIL101C	YOR047C	binding enriched	54.045
YDL005C	YER136W	binding enriched	101.219
YDL170W	YOR215C	binding enriched	44.271
YIL036W	YAL003W	+	56.912
YLR403W	YLR150W	+	65.949
YIL101C	YLR326W	binding enriched	115.489
YNL103W	YAL005C	?	103.798
YLR403W	YHR113W	+	128.204
YDR146C	YIL101C	binding enriched	74.219
YPL202C	YPL130W	-	19.767
YNL236W	YPL211W	-	91.395
YOR174W	YPL024W	binding enriched	112.078
YJR127C	YLR336C	binding enriched	125.454
YPR008W	YOL103W-B	+	81.665
YNL103W	YNL256W	?	28.458
YIL131C	YML027W	binding enriched	69.253
YLR403W	YLR089C	?	111.088
YLR403W	YLR266C	-	16.972
YBR049C	YGR281W	binding enriched	70.608
YLR223C	YJR094W-A	bound	142.659
YIL036W	YGR180C	+	80.616
YJL127C	YLR213C	?	136.296
YLR403W	YJR016C	+	178.800
YDR463W	YKR064W	binding enriched	103.914
YDR253C	YBR019C	bound	101.746
YOR110W	YDR001C	binding enriched	84.300
YPL075W	YKL117W	+	78.556
YJL127C	YGR289C	?	88.546
YML027W	YBR054W	-	53.743
YDR207C	YHR202W	-	87.071
YDR259C	YBR271W	binding enriched	87.005
YER161C	YER104W	binding enriched	22.285
YPL254W	YBR083W	+	41.193
YBR240C	YML107C	-	64.212
YER088C	YLR162W-A	-	85.798
YGR252W	YGR036C	binding enriched	76.427
YOL004W	YGL231C	+	119.542
YNL236W	YGR119C	+	89.327
YDR207C	YGL205W	binding enriched	87.934
YLR176C	YHL010C	binding enriched	157.699
YPR133C	YDR257C	binding enriched	61.188
YNL216W	YIL149C	binding enriched	61.146
YCR084C	YLR035C-A	+	58.834
YDL005C	YDL085C-A	binding enriched	70.511
YDR259C	YLR342W-A	binding enriched	119.505
YEL009C	YBR051W	?	78.125
YLR403W	YGL055W	+	112.280
YIL131C	YCR028C-A	binding enriched	48.101
YPL075W	YLR048W	+	96.390
YDR259C	YOR037W	binding enriched	88.314
YBR049C	YGL137W	binding enriched	77.124
YIL131C	YGR120C	binding enriched	35.004
YIL036W	YDR119W	+	114.381
YER040W	YLR157C	binding enriched	94.435
YDR253C	YNL208W	bound	70.446
YMR037C	YER043C	binding enriched	82.411
YPR104C	YIL148W	binding enriched	97.571
YIL131C	YMR192W	binding enriched	85.388
YNL216W	YGL253W	+	54.880
YDR169C	YNL227C	-	82.780
YIL131C	YML080W	binding enriched	68.695
YNL216W	snR47	binding enriched	86.395
YER109C	YOR161C	-	79.247
YER161C	YLR043C	binding enriched	58.417
YDR392W	YDR316W-B	+	32.238
YDR463W	YOR233W	binding enriched	40.563
YCR084C	YHR053C	+	28.814
YOL108C	YGR132C	binding enriched	80.709
YPR086W	YML129C	binding enriched	32.437
YLR403W	YMR073C	-	156.890
YJL127C	YNL324W	?	74.543
YIL101C	YBR072C-A	binding enriched	40.386
YJL127C	YOR061W	?	57.988
YJL127C	YLR458W	?	135.301
YOR174W	YLL019C	binding enriched	112.600
YIL036W	YBR012W-A	+	32.037
YGR246C	YMR018W	binding enriched	88.670
YDR259C	YGL062W	binding enriched	110.007
YJL127C	snR14	?	65.695
YOR174W	YGL101W	binding enriched	79.910
YLR176C	YNL284C	binding enriched	115.452
YKR099W	YML039W	-	40.311
YGL073W	YBR296C	+	75.781
YLR403W	YOR294W	+	111.487
YPR086W	YER150W	binding enriched	76.180
YGR252W	YDL217C	binding enriched	69.375
YLR014C	YNR053C	-	39.045
YLR403W	YDR161W	?	137.803
YKL112W	YPR136C	-	49.915
YIL131C	YBR284W	binding enriched	66.527
YOL004W	YIL039W	+	57.637
YER159C	YBR196C-A	binding enriched	69.133
YLR071C	YFL056C	binding enriched	77.146
YLR403W	YJL068C	?	152.905
YDR392W	YGL089C	+	113.531
YIL101C	YLR268W	binding enriched	116.260
YML007W	YDR482C	binding enriched	124.656
YDR253C	YKL161C	bound	68.471
YDR207C	YBR068C	binding enriched	83.865
YPR086W	YOR299W	binding enriched	97.205
YML007W	YLR314C	binding enriched	171.252
YLR403W	YGR112W	?	83.514
YLR403W	YLR078C	-	109.648
YPR086W	YGL156W	binding enriched	99.518
YGL073W	YOR248W	+	86.778
YBR081C	YLR044C	binding enriched	65.135
YLR176C	YBR202W	binding enriched	73.228
YGR104C	YPL009C	binding enriched	93.379
YIL131C	YGR159C	binding enriched	49.089
YLR176C	YEL056W	binding enriched	113.795
YPR133C	YDR381W	binding enriched	83.627
YDR463W	YKL053C-A	binding enriched	89.251
YDL170W	YBR260C	binding enriched	102.982
YIL101C	YGR236C	binding enriched	54.825
YIL101C	YKR031C	binding enriched	62.562
YDL170W	YDR153C	binding enriched	46.247
YER159C	YJR150C	binding enriched	47.630
YLR071C	YOR058C	binding enriched	97.029
YBR049C	YER021W	binding enriched	74.589
YDL005C	YER087C-B	binding enriched	85.363
YDL005C	YKL088W	binding enriched	64.225
YJL127C	YOL164W	?	24.064
YDR259C	YLR244C	binding enriched	131.938
YPR086W	YIL109C	binding enriched	73.801
YLR223C	YFL034C-A	bound	152.032
YBR049C	YPL019C	binding enriched	65.066
YML007W	YBL021C	-	32.428
YNL103W	YMR011W	?	82.827
YIL101C	YGR131W	binding enriched	35.338
YOL004W	YBR010W	+	33.917
YLR098C	YJR027W	binding enriched	77.643
YML007W	YGL052W	-	80.497
YDR253C	YBR066C	bound	81.488
YDL020C	YBR296C	+	108.747
YOR032C	YCL018W	+	73.199
YLR176C	YBR155W	binding enriched	84.936
YER040W	YLL021W	binding enriched	39.391
YLR403W	YHR157W	?	123.750
YNL216W	YOR100C	binding enriched	30.211
YML007W	YML051W	binding enriched	51.839
YJL127C	YLR428C	?	140.007
YKR099W	YGR161W-A	-	114.079
YDR310C	YLR041W	-	133.717
YGL073W	YJL190C	+	82.864
YDR259C	YOL032W	binding enriched	96.319
YKL015W	YLR303W	+	178.189
YOR174W	YIL136W	binding enriched	78.728
YBR112C	YPL274W	binding enriched	20.342
YOR110W	YFL004W	binding enriched	99.092
YDL170W	YGL196W	binding enriched	102.595
YDR259C	YDL181W	binding enriched	35.537
YBR049C	YGR292W	binding enriched	82.893
YIL101C	YOL061W	binding enriched	59.860
YGL071W	YKL103C	-	87.026
YIL131C	YLR221C	binding enriched	101.702
YBR049C	YPR133C	binding enriched	73.165
YMR037C	YPL280W	binding enriched	75.690
YIL036W	YJR070C	+	68.576
YLR403W	YGL204C	+	74.113
YPL075W	YML107C	-	27.937
YPR133C	YPR025C	binding enriched	41.243
YCR084C	YKL210W	+	78.754
YDR146C	YIL011W	binding enriched	108.893
YLR071C	YKR101W	binding enriched	93.909
YIR018W	YKL184W	binding enriched	102.468
YIL036W	YMR107W	-	102.544
YNL216W	YBR117C	binding enriched	93.004
YGL071W	YGR131W	-	33.709
YPR104C	YDR354W	binding enriched	80.017
YLR071C	YDL130W	binding enriched	108.128
YDR259C	YNL315C	binding enriched	65.746
YIL101C	YOR040W	binding enriched	49.404
YOR110W	YJR137C	binding enriched	37.158
YIL101C	YBR258C	binding enriched	58.753
YIR018W	YHL045W	?	50.499
YNL216W	YNL179C	binding enriched	20.004
YPR086W	YOR075W	binding enriched	74.944
YLR403W	YDR225W	?	122.273
YPR052C	YLR258W	binding enriched	151.185
YNL167C	YDR019C	+	62.016
YEL009C	YLR162W	-	139.408
YPL075W	YJR064W	+	97.492
YJL127C	YNL269W	?	55.381
YOR110W	YAL003W	binding enriched	106.468
YDR207C	YOR389W	binding enriched	84.520
YDR310C	YCR021C	+	121.821
YGR252W	YGL216W	binding enriched	18.558
YDR259C	YNL063W	binding enriched	106.213
YBR081C	YNL077W	binding enriched	77.126
YMR182C	YGR138C	-	65.284
YIL101C	YLR026C	binding enriched	33.443
YBR049C	YJR025C	binding enriched	105.341
YDR207C	YHL031C	binding enriched	100.295
YNL330C	YPR121W	binding enriched	107.343
YDR259C	YDR337W	binding enriched	20.416
YDR253C	YBR225W	bound	64.933
YIR018W	YOL105C	+	87.975
YPR086W	YLL023C	binding enriched	87.624
YLR418C	YGL089C	+	106.821
YJL127C	YHL024W	?	102.895
YDL005C	YFR031C-A	binding enriched	25.052
YER111C	YCR071C	binding enriched	62.993
YMR037C	YDL169C	binding enriched	66.731
YNL103W	YFR030W	?	100.596
YLR176C	YIR039C	binding enriched	142.668
YDR259C	YBL071W-A	binding enriched	92.781
YPL075W	YGR132C	+	74.049
YKL058W	YDR079W	binding enriched	39.551
YLR071C	YOR204W	binding enriched	105.174
YKL112W	YIL147C	-	83.242
YDL005C	YDL124W	binding enriched	87.641
YER169W	YCR102C	binding enriched	100.213
YPR086W	YOR020C	binding enriched	68.584
YGR252W	YGR280C	binding enriched	9.220
YOL148C	YGR160W	+	117.216
