type	id1	id2	distance
inter	YGR252W	YDR155C	92.049
others	YNL199C	YGL037C	63.464
inter	YPL254W	YCL058C	83.749
inter	YLR403W	YFR006W	177.269
inter	YIR018W	YBR080C	78.680
inter	YPR086W	YNL037C	92.211
others	YDR423C	YER100W	70.288
others	YBR112C	YGR047C	54.888
others	YNL103W	YAL067C	73.362
others	YPR104C	YER017C	96.129
others	YBR083W	YHR214C-C	50.295
others	YKR099W	YDR019C	30.913
inter	YIL036W	YMR251W-A	108.305
others	YDR423C	YPL119C	66.456
inter	YGR252W	YGR161C	37.754
inter	YPR086W	YNL281W	78.239
others	YLR418C	YCL064C	139.592
inter	YLR403W	YLR017W	153.573
inter	YIL131C	YNL149C	56.577
inter	YNL216W	YDR481C	57.595
others	YDR397C	YLR058C	125.254
others	YBR083W	YLR410W-A	106.118
inter	YER159C	YDR171W	95.061
inter	YGL073W	YOR312C	84.454
inter	YBR049C	YER029C	69.347
inter	YOR174W	YLR008C	102.819
others	YLR451W	YER073W	103.482
others	YKR099W	YMR051C	23.018
inter	YIL131C	YDR270W	90.069
inter	YGR252W	YLR376C	67.377
others	YLR223C	YKL180W	168.909
inter	YIL101C	YLR384C	119.125
inter	YDL170W	YDR034C	61.851
others	YDR423C	YNL035C	120.466
others	YGR104C	YDL020C	80.463
inter	YBR049C	YML052W	53.112
others	YKL015W	YFL027C	21.195
inter	YDR207C	YOL077C	80.655
inter	YPL075W	YMR020W	46.430
others	YNL199C	YGL033W	60.661
inter	YIR018W	YGR055W	71.509
inter	YNL216W	YIL013C	87.737
others	YOL004W	YGR001C	36.948
inter	YER159C	YPR159C-A	88.723
inter	YDR207C	YLR394W	132.612
inter	YDR259C	YFR022W	125.205
inter	YLR403W	YPL111W	125.140
inter	YIL101C	YOR186W	73.974
inter	YIL131C	YKL194C	80.564
inter	YPL075W	YAR035W	116.735
inter	YPL254W	YLR090W	70.820
inter	YDR259C	YOL042W	90.440
inter	YPR086W	YJR008W	86.502
others	YBR083W	YNL054W-B	76.292
inter	YIL036W	YPL240C	98.490
others	YNL236W	YBL111C	97.273
inter	YDR463W	YIL155C	103.180
others	YLR055C	YLL050C	28.648
inter	YDR392W	YBR052C	108.906
inter	YGR252W	YDR353W	75.573
inter	YDR259C	YER079W	96.135
others	YBR083W	YOL152W	96.904
inter	YLR403W	YNL047C	145.252
inter	YIL131C	YHR213W-A	67.216
inter	YDR253C	YKR042W	87.369
inter	YOL148C	YAL007C	97.727
inter	YBR049C	YNL231C	94.423
inter	YPL075W	YKL006W	71.007
inter	YDL005C	YLR190W	162.894
inter	YLR403W	YPL107W	126.009
others	YKL112W	YJR027W	61.344
others	YPR133C	YFL027C	73.053
inter	YIL131C	YNR002C	72.888
inter	YIL101C	YFL056C	44.748
inter	YDR392W	YHR137W	100.445
inter	YDR392W	YIL117C	92.186
inter	YGR252W	YIR021W	108.809
inter	YDR463W	YER091C	65.923
inter	YPR086W	YPR158W	29.888
inter	YJL127C	YPL220W	104.619
inter	YIL101C	YKL085W	65.251
inter	YPR086W	YER034W	76.520
inter	YIL101C	YLR256W	109.549
inter	YLR403W	YOL139C	145.057
others	YMR037C	YLR345W	153.786
others	YLR451W	YDL124W	146.813
others	YNL236W	YIL125W	59.028
others	YMR037C	YJR161C	84.522
inter	YIL101C	YNR044W	60.787
others	YBR083W	YLR227W-B	103.043
others	YMR037C	YPR028W	13.475
others	YLR223C	YKL217W	157.653
inter	YLR403W	YGL127C	94.487
others	YEL009C	YAL004W	25.822
others	YNL103W	YKL152C	64.074
others	YDR423C	YHR210C	101.858
inter	YDR463W	YNL270C	38.021
others	YPR008W	YMR046C	49.592
inter	YIL101C	YLR227C	114.618
inter	YLR403W	YOR201C	128.076
inter	YPL075W	YPL106C	23.096
inter	YDR259C	YCR105W	116.677
inter	YBR049C	YPL131W	42.951
inter	YPR086W	YGL036W	86.086
inter	YIL036W	YEL013W	32.098
others	YBR081C	YDL195W	85.419
others	YPR104C	YJR058C	97.219
inter	YOR110W	YDR476C	56.105
others	YLR013W	YOR273C	108.763
inter	YGR252W	YOR003W	115.340
others	YNL167C	YLR297W	120.845
inter	YCR084C	YGR204W	62.466
inter	YLR403W	YLR003C	170.731
inter	YLR403W	YLR044C	123.309
inter	YLR403W	YDR284C	118.798
others	YMR037C	YOL091W	66.504
others	YDR123C	YJR098C	82.029
inter	YLR403W	YBR119W	97.121
others	YLR055C	YPL241C	94.072
others	YJR060W	YHR215W	134.255
others	YPL139C	YPR150W	56.777
inter	YPL254W	YLR062C	89.818
others	YPL139C	YLR162W-A	99.870
inter	YLR403W	YNL239W	135.057
inter	YOR174W	YDR512C	34.405
inter	YOR110W	YBR090C	100.945
inter	YCR084C	YJR159W	95.017
others	YLR223C	YDR418W	121.386
inter	YIL131C	YJR080C	56.799
others	YNL236W	YNL054W-A	46.478
others	YLR223C	YDL081C	153.675
inter	YLR403W	YJR011C	178.727
inter	YIL131C	YCL032W	57.107
others	YNL103W	YAL062W	68.824
inter	YJL127C	YJR055W	40.879
inter	YGR252W	YBL101C	61.755
others	YLR098C	YCR021C	52.398
others	YDR423C	YGL052W	109.886
others	YHR124W	YOL101C	100.965
inter	YGR252W	YDR146C	81.177
inter	YIL131C	YPL037C	81.466
inter	YIL036W	YLR285W	138.803
others	YPR133C	YPR148C	12.900
others	YHR084W	YDL160C	88.353
others	YLR098C	YDL186W	81.667
inter	YDR463W	YOR054C	85.941
inter	YIL036W	YLR178C	123.904
inter	YLR403W	YLR307W	21.442
inter	YBR049C	YHR123W	17.889
others	YMR037C	YBL023C	57.755
others	YOR028C	YGR037C	87.140
inter	YJL127C	YDR370C	111.824
others	YPR104C	YPL206C	46.502
inter	YDL170W	YAL012W	112.118
inter	YMR164C	YDR259C	45.802
inter	YGR252W	YNL291C	63.871
inter	YBR049C	YIL122W	47.172
inter	YDR259C	YMR262W	45.207
inter	YLR403W	YNL234W	136.048
inter	YGL073W	YNL030W	73.038
others	YEL009C	YKL216W	97.910
inter	YLR403W	YDR052C	156.182
inter	YIL101C	YLR034C	37.209
inter	YLR176C	YER107C	92.782
others	YOL004W	YOR383C	110.093
others	YGR104C	YBR084C-A	31.537
inter	YLR403W	YDR398W	116.297
inter	YDL005C	YPL240C	102.051
inter	YDR392W	YEL044W	134.020
inter	YDL005C	YDR002W	8.092
inter	YIL101C	YJR073C	45.204
inter	YLR403W	YNR075W	143.094
others	YMR042W	YLR297W	159.551
others	YNL103W	YKL109W	65.768
inter	YDR463W	YLR092W	89.042
others	YER111C	YBR067C	44.664
inter	YDR392W	YKL141W	68.723
inter	YLR403W	YNL179C	111.780
inter	YLR403W	YDR021W	148.832
others	YKR099W	YKL097C	28.192
inter	YDL170W	YBL059W	111.422
inter	YDR463W	YBR024W	114.257
others	YGR116W	YOR298C-A	91.256
inter	YLR403W	YPR163C	149.983
others	YER111C	YLR020C	61.168
inter	YIL036W	YDR450W	120.777
others	YNL330C	YPR201W	96.284
others	YDR448W	YLL024C	124.673
inter	YLR403W	YMR078C	150.015
inter	YGR252W	YNR034W	103.230
others	YPR133C	YGR280C	106.782
others	YNL103W	YKL001C	98.914
others	YDR423C	YML030W	106.102
inter	YIL036W	YAR009C	59.931
inter	YNL216W	YAL023C	77.647
inter	YIL036W	YCR031C	33.973
inter	YIL101C	YFR032C	68.780
others	YGL181W	YOR192C-B	66.480
inter	YPL075W	YER090W	83.871
others	YDR397C	YBR126C	99.532
inter	YIL131C	YKL019W	82.033
others	YPR008W	YLR297W	174.357
others	YGL071W	YOR220W	97.698
others	YLR014C	YCR021C	44.815
inter	YGR252W	YPR048W	91.106
inter	YCR084C	YER055C	62.914
inter	YOR174W	YGL188C-A	66.068
inter	YLR403W	YCL035C	154.680
others	YDR397C	YNL144C	77.500
inter	YDL005C	YBR048W	70.373
others	YOR229W	YLR300W	138.717
inter	YDL170W	YNL295W	54.038
others	YLR451W	YCR072C	124.447
inter	YOR110W	YBR159W	96.456
inter	YDL005C	YMR272W-B	104.505
others	YDR176W	YLR155C	124.832
others	YOR032C	YKL006W	48.170
inter	YIR018W	YCR093W	62.375
inter	YGL073W	YFL034C-A	71.236
others	YNL330C	YBL030C	110.675
inter	YDR259C	YPR022C	98.719
inter	YIL101C	YDR404C	99.381
inter	YLR176C	YBL107C	83.721
inter	YDR392W	YNL134C	75.513
inter	YGR104C	YPL075W	72.736
others	YBR081C	YGL062W	47.260
inter	YDL005C	YLR312C-B	172.183
inter	YBR049C	YHR048W	21.106
others	YLR131C	YNR067C	74.876
inter	YOR110W	YMR217W	115.317
inter	YGL073W	YHR055C	77.596
others	YGL071W	YKR076W	106.431
others	YNL236W	YGL253W	61.592
inter	YJL127C	YMR046W-A	97.514
inter	YOR110W	YGL174W	87.425
inter	YML007W	YBR066C	71.905
others	YHR058C	YGR109W-B	56.787
inter	YDL005C	YKL037W	44.204
inter	YBR049C	YKL088W	94.479
inter	YDL005C	YNL327W	125.892
inter	YBR049C	YOL113W	105.389
inter	YPL075W	YCL010C	80.124
inter	YPR086W	YBR161W	64.379
inter	YOR174W	YEL050C	107.612
others	YNL330C	YLR114C	96.204
inter	YLR176C	YOL113W	147.320
others	YLR098C	YER160C	47.100
inter	YDL005C	YDL120W	83.905
inter	YLR403W	YDR133C	139.312
inter	YGR104C	YOR110W	108.600
others	YJR127C	YOR337W	69.383
inter	YGR252W	YKL151C	97.306
inter	YGR252W	YMR013W-A	100.264
inter	YDR463W	YOR310C	37.892
inter	YDL005C	YLR051C	72.290
inter	YIL101C	YML126C	35.218
inter	YPR086W	YJL048C	84.022
inter	YLR403W	YNL166C	115.007
inter	YPR086W	YOL081W	68.050
others	YDR146C	YFL040W	78.140
inter	YDL005C	YLR139C	93.201
inter	YML007W	YML099C	59.058
inter	YGL073W	YOL098C	82.200
inter	YLR403W	YBL106C	102.689
inter	YLR403W	YMR089C	139.032
inter	YDL005C	YNL097C-B	99.990
others	YLR451W	YKL206C	133.757
inter	YPL254W	YDR450W	65.270
inter	YIL101C	YPR132W	76.650
others	YLR098C	YDR387C	97.681
others	YEL009C	YOR382W	113.663
inter	YLR071C	YOR229W	116.560
inter	YLR176C	YAR050W	179.462
others	YOR032C	YMR230W	108.492
others	YNL236W	YNL327W	48.830
inter	YDR259C	YKL042W	94.082
others	YGR116W	YCR012W	80.697
inter	YDL005C	YNR007C	29.440
inter	YPL254W	YDL075W	66.925
inter	YDR207C	YGL033W	111.135
inter	YBR049C	YGR241C	65.565
others	YOL004W	YPL037C	48.005
inter	YDR207C	YJL107C	91.237
others	YDR423C	YBR004C	125.311
inter	YLR071C	YHR137W	66.659
inter	YIL101C	YFL060C	46.465
inter	YIL036W	YLR060W	22.459
inter	YLR403W	YJR158W	152.051
inter	YPL075W	YJR024C	105.840
inter	YIL036W	YLR342W	136.756
inter	YJL127C	YBL005W-A	84.703
inter	YBR049C	YDR245W	88.911
inter	YGL073W	YIL015W	68.140
inter	YOL148C	YDR098C-A	91.868
inter	YGR252W	YNL080C	68.312
others	YOR344C	YDR365W-A	77.754
inter	YDR463W	YER029C	104.793
inter	YOR174W	YNR015W	105.088
others	YLR223C	YDR064W	158.697
inter	YDL005C	YOR023C	45.676
inter	YGR252W	YER036C	75.436
others	YEL009C	YBL109W	74.948
inter	YGR252W	YDR123C	92.041
inter	YPL075W	YPL019C	52.855
inter	YIR018W	YGR185C	106.652
inter	YIL036W	YHL011C	51.283
inter	YPR086W	YPL222W	56.892
others	YNL103W	YOL163W	26.618
inter	YIL101C	YOR008C	59.710
inter	YLR403W	YMR079W	149.679
inter	YIL101C	YGR153W	58.471
inter	YER159C	YER103W	26.516
inter	YLR403W	YDL198C	133.787
inter	YLR403W	YBR181C	83.134
inter	YDR259C	YCL073C	123.538
others	YKL112W	YER138W-A	71.773
others	YPR104C	YOR265W	119.615
inter	YBR049C	YOR098C	105.842
others	YGL181W	YNR053C	82.007
others	YBR112C	YOR011W-A	107.086
others	YIR023W	YMR316C-A	107.748
inter	YIL131C	YIL046W	32.335
inter	YBR049C	YKL120W	98.211
inter	YIL036W	YHR117W	75.654
others	YLR098C	YIL051C	26.661
inter	YPR086W	YJR005C-A	84.522
others	YMR021C	YDR261C-D	94.687
inter	YGR252W	YDR384C	70.929
inter	YIL131C	YPL096C-A	79.126
inter	YBR049C	YER069W	81.675
others	YPL177C	YBR296C	48.125
others	YEL009C	YHR095W	85.670
inter	YDR259C	YOR099W	68.779
others	YLR223C	YOL120C	144.141
inter	YGL073W	YBR025C	59.540
others	YGR104C	YHR110W	53.982
inter	YOR110W	YHL048C-A	106.171
inter	YIL131C	YBL100W-C	39.991
inter	YER159C	YDR531W	65.344
inter	YIL131C	YNL307C	81.999
others	YKL112W	YIL015W	84.955
others	YER040W	YER070W	36.683
others	YPR104C	YJL178C	121.432
others	YNL103W	YDR041W	104.828
others	YCL058W-A	YER046W	66.741
inter	YOR110W	YCR072C	110.762
inter	YDR392W	YAR015W	156.434
inter	YLR403W	YNR058W	149.865
others	YEL009C	YLR467W	169.433
inter	YPR086W	YMR173W	38.888
inter	YIL036W	YBL064C	40.873
inter	YNL216W	YLR231C	134.358
inter	YGR252W	YDL084W	93.400
inter	YDR207C	YDR170W-A	16.795
others	YLR223C	YKR094C	172.074
others	YNL199C	YKL152C	28.887
inter	YPR086W	YGR019W	82.861
inter	YIL036W	YDR120C	113.791
others	YER111C	YIL053W	48.813
inter	YOR174W	YLL001W	110.487
others	YLR013W	YCR021C	45.650
inter	YOR174W	YFR052W	91.547
inter	YNL216W	YLR338W	135.244
others	YPR104C	YMR083W	19.505
others	YNL068C	YMR173W	107.312
others	YGR104C	YML129C	57.150
inter	YDR259C	YDR276C	8.036
inter	YOR174W	YBL033C	109.278
others	YLR223C	YLR061W	110.029
others	YNL236W	YMR251W-A	92.630
inter	YLR403W	YHR092C	123.342
inter	YPR086W	YER163C	86.934
inter	YDR253C	YGL180W	83.290
inter	YOR174W	YCR077C	109.830
inter	YNL216W	YGL009C	82.686
inter	YIL101C	YLR132C	41.960
inter	YIL101C	YPR159C-A	72.517
others	YHR058C	YJL218W	107.955
inter	YDR259C	YPL155C	49.940
inter	YCR084C	YNL209W	83.271
inter	YDR207C	YIL072W	102.239
inter	YOL148C	YOR385W	69.497
inter	YOR174W	YDL167C	38.236
inter	YLR403W	YAR020C	191.972
inter	YNL216W	YFR044C	68.906
inter	YDL170W	YDR279W	48.160
inter	YDL005C	YOR268C	128.449
inter	YJL127C	YBL081W	80.111
inter	YGR252W	YFR046C	111.186
inter	YDL005C	YOR064C	69.296
inter	YCR084C	YFR044C	63.401
others	YPR133C	YER033C	89.597
others	YOL108C	YPL041C	99.561
inter	YPL254W	YPL140C	28.045
others	YMR037C	YNL289W	96.928
inter	YNL216W	YCR004C	102.428
others	YJR060W	YJR016C	31.560
others	YNL236W	YFR009W	87.087
others	YNL330C	YJR094W-A	70.244
inter	YIL101C	YDL104C	67.890
inter	YNL216W	YDL169C	54.879
inter	YIL101C	YCR088W	40.751
inter	YLR176C	YPL059W	141.376
inter	YDL005C	YGL047W	74.798
inter	YLR071C	YBR085C-A	50.280
others	YBR182C	YJR005W	112.322
others	YNL236W	YOL005C	74.595
outhub	YDR392W	YML007W	135.962
inter	YGR252W	YLR081W	58.561
inter	YIL101C	YHL047C	59.833
inter	YML007W	YCR011C	21.671
inter	YPR086W	YGR197C	68.975
others	YBR081C	YPR158W	79.160
inter	YLR403W	YDR264C	124.415
others	YEL009C	YJL068C	59.218
inter	YOR174W	YOL060C	59.459
inter	YJL127C	YKL070W	76.682
inter	YPL254W	YER145C	75.780
others	YHL020C	YOL154W	107.315
inter	YNL216W	YFL014W	82.696
inter	YLR403W	YMR316C-B	92.139
others	YPR104C	YBR074W	63.354
inter	YIL101C	YIR025W	52.657
inter	YBR049C	YOR094W	103.735
inter	YIL131C	YFL005W	76.449
inter	YLR403W	YDL153C	154.857
others	YGL181W	YHR214C-C	91.909
inter	YJL127C	YIL059C	60.875
inter	YPR086W	YPL196W	40.202
others	YOR229W	YCR021C	129.622
others	YMR037C	YNL298W	95.389
inter	YDR463W	YJL102W	85.012
inter	YCR084C	YLR162W	101.725
inter	YLR403W	YNL298W	122.023
others	YER161C	YJL033W	78.528
others	YKL043W	YPL187W	77.690
inter	YOR110W	YGR294W	117.949
others	YDR397C	YDL124W	59.601
others	YDL106C	YHR136C	82.017
others	YNL103W	YIL165C	50.749
others	YDR397C	YDR246W-A	34.720
others	YNL330C	YJL222W	54.719
inter	YBR049C	YDR143C	79.793
others	YMR037C	YLR238W	163.072
others	YPR008W	YPL223C	102.995
inter	YIL131C	YLR137W	26.884
others	YDL020C	YFL026W	20.158
others	YJL056C	YOL155C	22.349
inter	YOR174W	YFL041W-A	88.917
inter	YDL170W	YPL132W	71.241
inter	YOR110W	YDL245C	29.606
inter	YBR049C	snR59	58.807
others	YKL015W	YER144C	96.026
inter	YLR403W	YGL063W	105.323
inter	YOR110W	YIR027C	96.976
others	YMR037C	YGR161C	106.417
inter	YPL075W	YKL035W	70.435
inter	YDR463W	YBL044W	118.716
inter	YIL101C	YMR117C	75.577
inter	YOR174W	YJR053W	68.167
others	YPL248C	YGL089C	90.662
others	YOR038C	YOL016C	28.350
inter	YER159C	YPL117C	91.388
inter	YNL216W	YDR416W	65.887
inter	YPR086W	YIL114C	72.877
inter	YDR392W	YMR090W	70.868
inter	YLR403W	YKR072C	178.980
inter	YLR403W	YDR179C	140.208
inter	YLR071C	YLR267W	109.155
inter	YNL216W	YLR058C	74.367
inter	YIL036W	YER052C	46.817
inter	YDL005C	YHR161C	62.063
others	YOL004W	YGL125W	84.961
inter	YIL036W	YCL050C	25.476
inter	YER159C	YDR357C	77.467
inter	YML007W	YOL025W	50.852
inter	YDL005C	YEL059C-A	63.408
inter	YER159C	YIL107C	49.071
inter	YDL005C	YNR009W	30.233
others	YBR112C	YPL055C	58.119
inter	YCR084C	YMR309C	64.828
others	YDR310C	YDL072C	71.507
inter	YNL216W	YJR047C	41.335
inter	YIL101C	YBL095W	48.526
inter	YDR259C	YOL018C	109.381
inter	YPL075W	YJL013C	96.293
others	YLR418C	YJL223C	142.429
inter	YOR174W	YBR132C	110.649
inter	YIL101C	YPR047W	57.643
inter	YGL073W	YOR161C	107.563
inter	YBR049C	YPL092W	38.372
inter	YDL005C	YIL007C	19.709
others	YNL236W	YHR019C	89.382
inter	YOL148C	YHR215W	148.568
inter	YIL131C	YFL041W-A	54.851
inter	YGL073W	YAL044C	99.601
inter	YLR403W	YFR020W	189.096
inter	YIL131C	YPR111W	82.207
others	YGR116W	YMR186W	66.925
others	YGL181W	YLR227W-B	79.554
inter	YDL005C	YBR118W	90.690
inter	YJL127C	YHL041W	94.595
inter	YIL101C	YBR092C	48.052
others	YOR344C	YDR471W	57.562
inter	YIR018W	YKR021W	42.101
others	YOL116W	YCR097W	116.577
inter	YPR086W	YPL166W	34.608
inter	YLR403W	YMR015C	162.015
inter	YDL005C	YGR188C	105.108
inter	YDR392W	YPL026C	125.924
inter	YER159C	YIL023C	93.436
inter	YLR403W	YLL061W	129.243
inter	YPL254W	YOL109W	102.650
inter	YLR403W	YPR199C	153.742
inter	YJL127C	YOR314W	67.860
inter	YER159C	YJL003W	96.933
inter	YPL075W	YLR333C	126.948
inter	YML007W	YER025W	53.752
inter	YOL148C	YAL012W	93.241
inter	YDR253C	YOR178C	51.525
inter	YLR403W	YLL026W	148.392
inter	YOL148C	YCR005C	110.751
inter	YPR086W	YGR116W	81.974
others	YNL103W	YOL164W	26.209
inter	YDL005C	YDR050C	70.172
others	YCR081W	YCL040W	30.342
others	YOR028C	YJL042W	26.108
others	YEL009C	YOR314W-A	122.427
inter	YPL075W	YML063W	10.956
others	YOL004W	YBR214W	113.005
inter	YML007W	YFR004W	17.901
inter	YLR403W	YOR074C	162.317
inter	YBR049C	YDL049C	74.676
inter	YDR259C	YER019C-A	122.139
inter	YJL127C	YDR406W	106.074
inter	YJL127C	YGL218W	61.125
inter	YIL101C	YEL069C	27.386
inter	YPL075W	YKR048C	63.611
others	YHL027W	YOR306C	139.360
inter	YDL005C	YER113C	89.398
inter	YOR110W	YNL021W	86.016
inter	YOR110W	YGR008C	101.756
inter	YCR084C	YBR249C	63.429
others	YNL330C	YLR417W	107.843
inter	YOR110W	YMR081C	63.975
inter	YLR403W	YPL206C	110.906
inter	YPL254W	YKL060C	86.120
inter	YLR176C	YDR422C	120.468
inter	YLR176C	YEL066W	110.794
inter	YPL075W	YKL029C	69.260
inter	YDR259C	YPR016C	104.951
inter	YML007W	YKR006C	21.185
inter	YDR259C	YOR085W	75.441
inter	YIL101C	YNR068C	51.623
others	YMR021C	YNL160W	81.282
inter	YPR086W	YLR312C	141.836
others	YNL103W	YPL274W	101.808
inter	YGL073W	YBR118W	62.741
others	YHR058C	YBR052C	22.390
inter	YIR018W	YNR059W	57.552
others	YPR065W	YBR085W	59.116
others	YDR443C	YOL052C-A	79.979
inter	YJL127C	YKL212W	73.537
inter	YPR086W	YIL155C	100.551
inter	YJL127C	YDR210W-B	105.454
others	YJR060W	YAR071W	57.423
inter	YIL101C	YJR025C	65.523
inter	YNL216W	YFR031C-A	81.146
inter	YDR207C	YJL130C	103.670
inter	YJL127C	YER047C	20.435
inter	YOR174W	YML125C	66.154
inter	YDR392W	YJL159W	95.244
inter	YIL101C	YDR525W-A	86.914
others	YDR451C	YOL155C	92.438
others	YMR037C	YKL121W	55.090
inter	YDR259C	YDR398W	32.263
others	YOR032C	YGL089C	81.432
inter	YLR403W	YPL041C	164.772
others	YGR116W	YHR157W	46.279
inter	YOR110W	YDL142C	34.143
inter	YPR086W	YGR268C	99.631
inter	YOR174W	YDR174W	76.505
inter	YJL127C	snR68	42.953
others	YPR052C	YDR074W	28.166
inter	YIL131C	YHR099W	56.293
others	YNL257C	YNL077W	51.171
inter	YDR392W	YFR055W	120.333
inter	YPL075W	YJL137C	109.019
others	YLR451W	YJR114W	132.974
others	YBR279W	YDR001C	115.870
inter	YCR084C	YAL038W	78.090
others	YNL068C	YOR298C-A	63.375
others	YDR423C	YFR001W	129.339
inter	YGR252W	YHR170W	60.573
inter	YLR403W	YFR026C	194.589
inter	YNL216W	YPR074C	82.032
inter	YOR110W	YMR073C	58.351
inter	YNL216W	YKL040C	66.764
others	YLR223C	YDR500C	120.041
inter	YBR049C	YMR161W	56.365
inter	YGL073W	RDN25-1	46.668
others	YMR037C	YLR377C	160.923
inter	YLR403W	YHR154W	118.827
inter	YIL131C	YNL323W	83.581
inter	YIL101C	YGL019W	31.484
inter	YPL075W	YBL087C	68.215
inter	YJL127C	YNL261W	52.297
inter	YLR403W	YBR196C	77.993
inter	YIL131C	YOR353C	72.465
inter	YDR463W	YPR128C	86.525
inter	YDL005C	YDL195W	105.267
inter	YJL127C	YOR029W	58.530
others	YHR206W	YML101C	53.326
others	YLR451W	YER099C	104.282
inter	YOR110W	YGL055W	92.995
others	YNL236W	YOL103W-B	15.621
inter	YLR403W	YPR025C	167.731
inter	YIL131C	YKR031C	78.089
inter	YLR403W	YFL026W	173.342
inter	YDL005C	YER105C	79.578
others	YMR042W	YLL012W	71.924
inter	YPR086W	YNL169C	70.870
inter	YDL005C	YLL010C	22.579
inter	YOR174W	YML115C	68.780
others	YCR081W	YPL223C	72.290
others	YBR081C	YEL071W	55.256
others	YNL103W	YLR115W	73.332
others	YNL330C	YOL039W	87.883
inter	YIR018W	YBL054W	62.654
inter	YDR392W	YDR155C	52.873
inter	YJL127C	YGR043C	72.198
others	YGL013C	YDR440W	116.194
others	YNL027W	tQ(UUG)B	90.434
inter	YLR403W	YDR226W	121.971
inter	YOR174W	YOR349W	52.521
inter	YGL073W	YJR145C	66.986
others	YBR083W	YML040W	51.328
inter	YDR463W	YIL011W	134.780
inter	YLR403W	YDR200C	135.851
inter	YBR049C	YBL082C	23.215
inter	YLR403W	YBL022C	141.184
inter	YLR176C	YGL100W	92.521
inter	YDL005C	YNL022C	42.939
inter	YDR259C	YMR009W	110.746
inter	YJL127C	YHR178W	88.701
inter	YOR110W	YNL067W	62.031
others	YBR112C	YOL084W	89.757
inter	YML007W	YJL212C	106.581
inter	YOR174W	YIL044C	107.764
inter	YDR259C	YKR035W-A	96.163
others	YJR127C	YBR296C-A	86.591
inter	YPR086W	YPL120W	38.540
inter	YLR403W	YMR305C	93.710
inter	YDL005C	YHR120W	73.831
others	YER040W	YNL181W	50.570
inter	YJL127C	YBL002W	78.529
inter	YDL005C	YLR185W	160.797
others	YER040W	YKR045C	70.812
others	YGL013C	YGR035C	37.017
inter	YBR049C	YDR214W	82.340
inter	YDR259C	YLR137W	102.831
others	YNL330C	YOR195W	29.420
inter	YLR176C	YHR072W	118.687
inter	YDL170W	YNR039C	102.633
inter	YER159C	YDR328C	72.678
others	YOR344C	YOL127W	53.854
others	YNL103W	YPL055C	119.789
others	YLR418C	YPL061W	141.711
others	YJL089W	YHR179W	92.131
others	YDL106C	YGL027C	85.241
inter	YGR252W	YML013W	112.766
others	YGL254W	YLR297W	85.005
inter	YGR252W	YDR027C	83.449
others	YDL106C	YCL030C	90.662
inter	YGL073W	YCL037C	64.525
inter	YML007W	YIL013C	23.961
inter	YDR392W	YBR072W	96.217
others	YDR146C	YBR070C	73.337
inter	YDR463W	YOR045W	85.380
others	YHR084W	YGR149W	66.065
inter	YIL101C	YDR294C	87.625
inter	YIL101C	YDR238C	87.396
others	YPR133C	YFR006W	83.281
inter	YDL005C	YPR023C	31.000
inter	YJL127C	YGL121C	40.880
inter	YDR259C	YOR252W	74.273
others	YGR116W	YKL179C	114.066
others	YOR344C	YDR170W-A	106.702
inter	YGL073W	YGL234W	51.619
others	YDR169C	YKL096W	70.414
inter	YLR071C	YER089C	52.306
inter	YOL148C	YBR287W	124.884
inter	YPL075W	YHL015W	53.728
inter	YPR086W	YML130C	33.662
inter	YIL101C	YPL032C	69.319
others	YBR083W	YDL161W	85.275
inter	YOR110W	YHR214C-B	137.475
inter	YLR403W	YBR005W	163.384
inter	YOR174W	YAL021C	107.494
inter	YPR086W	YOR347C	116.308
inter	YLR403W	YER014W	158.027
others	YNL103W	YDR254W	89.884
inter	YGR252W	YML130C	59.742
inter	YGR252W	YDR171W	88.582
inter	YIL101C	YKL070W	64.957
inter	YOR110W	YBR167C	104.923
inter	YJL127C	YJR153W	44.673
inter	YDR259C	YCR032W	102.725
others	YDR423C	YOR129C	61.669
inter	YNL216W	YLL024C	84.525
inter	YLR403W	YDL084W	153.707
inter	YIL101C	YGR152C	57.263
others	YOR344C	YHR214C-B	137.327
others	YOL004W	YOR302W	114.694
inter	YIL036W	YMR230W	112.057
others	YPR104C	YBR066C	64.408
inter	YLR403W	YER174C	98.161
inter	YJL127C	YAL068C	63.543
