id1	id2	hier1	hier2	distance
YER159C	YBR085C-A	Middle	Target	70.799
YPL075W	YDR447C	Middle	Target	89.648
YJL127C	YIL175W	Middle	Target	41.335
YHR206W	YMR173W-A	Middle	Target	67.041
YBR049C	YDR221W	Middle	Target	89.786
YLR403W	YDR233C	Middle	Target	127.047
YGR252W	YPL269W	Middle	Target	53.503
YGR104C	YER067W	Middle	Target	61.060
YLR403W	YCR044C	Middle	Target	126.755
YIL101C	YJR089W	Middle	Target	41.878
YGL073W	YMR309C	Middle	Target	64.642
YOR174W	YDL045W-A	Middle	Target	69.665
YLR176C	YBL067C	Middle	Target	97.897
YGL073W	YPL197C	Middle	Target	81.805
YGR116W	YIR018C-A	Middle	Target	90.384
YLR403W	YIL051C	Middle	Target	125.106
YOR110W	YKL197C	Middle	Target	26.982
YDR259C	YIR003W	Middle	Target	135.644
YLR228C	YLR148W	Bottom	Target	66.052
YDR207C	YIL099W	Middle	Target	83.662
YJR127C	YNL240C	Middle	Target	37.984
YOR174W	YER028C	Middle	Bottom	87.784
YIL101C	YDR390C	Middle	Target	92.045
YFR034C	YGR138C	Bottom	Target	101.184
YGR252W	YPL176C	Middle	Target	55.710
YOR174W	YNR062C	Middle	Target	87.244
YIR018W	YLR067C	Middle	Target	53.844
YPR086W	YMR297W	Middle	Target	55.001
YJL127C	YHR176W	Middle	Target	89.498
YOR110W	YER133W	Middle	Target	71.121
YOL004W	YDL023C	Middle	Target	23.241
YPR086W	YML070W	Middle	Target	23.549
YDR392W	YNL192W	Middle	Target	65.722
YOL148C	YLR339C	Middle	Target	160.158
YOR110W	YPR022C	Middle	Target	85.348
YMR037C	YMR105W-A	Middle	Target	37.627
YDL170W	YBR129C	Middle	Target	108.259
YCR084C	YFR055W	Middle	Target	79.832
YIL131C	YMR226C	Top	Target	91.276
YDR259C	YLR289W	Middle	Target	130.224
YML007W	YCL030C	Middle	Target	25.485
YEL009C	YKL029C	Middle	Target	61.441
YBR279W	YNL102W	Middle	Target	101.156
YDR392W	YNL104C	Middle	Target	85.809
YPL075W	YNL085W	Middle	Target	113.374
YER159C	YCR073W-A	Middle	Target	85.867
YPL254W	YCL063W	Middle	Target	83.163
YIL101C	YOR096W	Middle	Target	66.873
YPR086W	YLR438W	Middle	Target	136.460
YDR259C	YJR137C	Middle	Target	81.805
YLR071C	YGR121W-A	Middle	Target	40.307
YNL330C	YJR102C	Middle	Target	67.484
YLR403W	YLR367W	Middle	Target	20.535
YIL131C	YNL047C	Top	Target	45.253
YLR176C	YML007C-A	Middle	Target	160.678
YPR086W	YDR353W	Middle	Target	76.062
YMR070W	YEL065W	Middle	Target	88.460
YER161C	YBL066C	Bottom	Target	61.831
YIL131C	YNL073W	Top	Target	36.600
YOR028C	YHL001W	Middle	Target	70.961
YOR110W	YPL225W	Middle	Target	91.495
YJL127C	YAL065C	Middle	Target	64.427
YML007W	YDL038C	Middle	Target	48.994
YBR083W	YOR192C-B	Middle	Target	83.360
YHR058C	YOR097C	Top	Target	103.849
YBR083W	YDR170W-A	Middle	Target	68.862
YNL236W	YMR046W-A	Middle	Target	77.063
YIL101C	YIL117C	Middle	Target	10.106
YDR259C	YPL246C	Middle	Target	56.159
YDR259C	YLR048W	Middle	Target	119.231
YLR403W	YHR048W	Middle	Target	138.140
YCR081W	YPL014W	Bottom	Target	48.990
YPR104C	YIL116W	Middle	Target	78.362
YGR252W	YDL184C	Middle	Target	76.801
YLR403W	YLR133W	Middle	Target	87.323
YBR049C	YGR156W	Middle	Target	55.291
YOL116W	YNL227C	Bottom	Target	15.737
YIR018W	YBL059W	Middle	Target	66.475
YOL004W	YBR302C	Middle	Target	132.671
YLR403W	YBR249C	Middle	Target	68.648
YKL112W	YNL339C	Middle	Target	76.511
YIL101C	YKL029C	Middle	Target	70.685
YDR392W	YNR033W	Middle	Target	128.040
YIL036W	YDR261C-D	Middle	Target	132.082
YLR176C	YMR247W-A	Middle	Target	101.994
YNL027W	YOR220W	Bottom	Target	104.239
YDR259C	YHL002W	Middle	Target	130.595
YDL170W	YNL262W	Middle	Target	59.592
YLR403W	YMR001C	Middle	Target	169.363
YGL073W	YHR089C	Middle	Target	72.955
YBR049C	YKR059W	Middle	Target	95.005
YPL075W	YLR180W	Middle	Target	136.739
YDR259C	YJL099W	Middle	Target	107.025
YOR230W	YJL212C	Middle	Target	41.928
YLR403W	YJR085C	Middle	Target	145.929
YNL068C	YLL039C	Middle	Target	43.828
YDR310C	YFR012W	Middle	Target	134.169
YOL148C	YNL066W	Middle	Target	41.773
YIL131C	YJL043W	Top	Target	50.781
YHR058C	YBL059W	Top	Target	42.346
YDL170W	YOR289W	Middle	Target	60.012
YPR065W	YDR044W	Bottom	Target	5.253
YDR259C	YOR049C	Middle	Target	88.381
YDR253C	YAL012W	Middle	Target	127.490
YDR259C	YOR275C	Middle	Target	71.225
YER161C	YLR354C	Bottom	Target	99.664
YGR252W	YMR094W	Middle	Target	86.400
YJL127C	YLR460C	Middle	Target	133.788
YIL036W	YGL135W	Middle	Target	67.332
YNL236W	YCR012W	Middle	Target	104.480
YJL127C	YBL065W	Middle	Target	75.291
YJL127C	YFR057W	Middle	Target	89.034
YNL216W	YGR061C	Middle	Target	84.803
YPR052C	YKL037W	Bottom	Target	46.942
YDR448W	YJR009C	Middle	Target	119.193
YIL101C	YLR241W	Middle	Target	114.561
YPR086W	YLR260W	Middle	Target	147.262
YDL170W	YAR033W	Middle	Target	129.660
YMR037C	YDL224C	Middle	Target	64.118
YGR116W	YBL076C	Middle	Target	26.872
YER040W	YER002W	Middle	Target	51.766
YNL330C	YJR098C	Middle	Target	69.739
YLR418C	YHR215W	Middle	Target	101.626
YDR463W	YJL160C	Middle	Target	80.511
YGR252W	YGL228W	Middle	Target	20.671
YIL131C	YMR272W-B	Top	Target	72.611
YNL309W	YNL310C	Bottom	Target	1.259
YGR116W	YBR102C	Middle	Target	32.615
YDL005C	YPR061C	Middle	Target	59.759
YLR176C	YLR221C	Middle	Target	19.309
YGR252W	YKL167C	Middle	Target	90.034
YIL101C	YJR139C	Middle	Target	41.446
YLR403W	YLR075W	Middle	Target	111.200
YBR049C	YDR261W-A	Middle	Target	100.430
YOR229W	YER150W	Bottom	Target	53.857
YPL254W	YNL301C	Middle	Target	97.547
YIL101C	YJL155C	Middle	Target	59.021
YNL236W	YKL029C	Middle	Target	76.218
YLR403W	YHR032W	Middle	Target	143.493
YIL036W	YLR167W	Middle	Target	115.816
YCR084C	YER020W	Middle	Target	55.545
YDR207C	YLR081W	Middle	Target	113.669
YOR174W	YEL058W	Middle	Target	100.268
YCR084C	YGL038C	Middle	Target	49.831
YOR174W	YJR019C	Middle	Target	91.903
YIL036W	YBR143C	Middle	Target	81.666
YLR071C	YPR065W	Middle	Bottom	95.309
YER040W	YNR037C	Middle	Target	33.893
YLR176C	YMR094W	Middle	Target	140.709
YKL015W	YHR005C	Middle	Target	31.434
YLR071C	YNL173C	Middle	Target	70.991
YOL148C	YJR085C	Middle	Target	30.409
YGR116W	YMR316W	Middle	Target	51.702
YLR403W	YGR049W	Middle	Target	110.610
YIL101C	YDL060W	Middle	Target	58.643
YHR058C	YMR314W	Top	Target	63.487
YDL170W	YPL234C	Middle	Target	86.320
YGL166W	YGR008C	Bottom	Target	87.645
YLR403W	YLR441C	Middle	Target	22.660
YOR110W	YDL213C	Middle	Target	40.656
YOL148C	YBR191W	Middle	Target	120.122
YPR199C	YPR127W	Bottom	Target	12.295
YIL131C	YCR069W	Top	Target	51.151
YNL103W	YML121W	Middle	Target	75.750
YLR403W	YLR394W	Middle	Target	3.606
YJL056C	YNR039C	Middle	Target	24.196
YCR084C	YPR158C-D	Middle	Target	79.926
YPL075W	YNL069C	Middle	Target	100.212
YPR133C	YJR156C	Middle	Target	86.181
YOR110W	YJR090C	Middle	Target	38.275
YIR018W	YDR490C	Middle	Target	126.145
YIL036W	YGR185C	Middle	Target	80.014
YLR182W	YLR297W	Bottom	Target	23.612
YBR112C	YBR049C	Middle	Middle	23.365
YOR174W	YPL153C	Middle	Target	73.886
YDR392W	YDR265W	Middle	Target	26.459
YJR060W	YNL160W	Bottom	Target	40.367
YKL112W	YOL039W	Middle	Target	30.994
YIR018W	YMR140W	Middle	Target	109.424
YDR259C	YIL120W	Middle	Target	88.853
YDR310C	YLR232W	Middle	Target	122.987
YPR052C	YBR085C-A	Bottom	Target	50.848
YER159C	YML004C	Middle	Target	109.228
YDR463W	YBR167C	Middle	Target	79.645
YGL025C	YML107C	Bottom	Target	61.577
YGR116W	YER092W	Middle	Target	48.360
YDR207C	YDL125C	Middle	Target	38.276
YLR403W	YJL038C	Middle	Target	156.981
YKL015W	YBR083W	Middle	Middle	75.386
YOR110W	YPL254W	Middle	Middle	99.076
YNL167C	YML131W	Bottom	Target	43.484
YGL025C	YMR046C	Bottom	Target	71.791
YIR023W	YGR138C	Bottom	Target	89.033
YDR463W	YLR414C	Middle	Target	111.715
YDR448W	YPR028W	Middle	Target	98.751
YJL127C	YGR155W	Middle	Target	90.649
YDR463W	YMR183C	Middle	Target	80.609
YNL216W	YLR179C	Middle	Target	131.942
YIL131C	YDL167C	Top	Target	94.736
YGR252W	YJR075W	Middle	Target	87.048
YPR104C	YEL006W	Middle	Target	98.989
YNL068C	YPL156C	Middle	Target	79.373
YLR176C	YMR155W	Middle	Target	128.500
YPL075W	YDR012W	Middle	Target	50.464
YNL236W	YOL098C	Middle	Target	15.291
YBR049C	YLR033W	Middle	Target	71.720
YLR403W	YCR053W	Middle	Target	123.007
YGL073W	YKL001C	Middle	Target	89.936
YCR084C	YIL176C	Middle	Target	72.967
YDL005C	YKR019C	Middle	Target	20.348
YMR037C	YLR326W	Middle	Target	151.358
YJL127C	YDL114W	Middle	Target	93.674
YDR463W	YNL310C	Middle	Target	37.678
YBR049C	YGR155W	Middle	Target	55.358
YDR463W	YKL134C	Middle	Target	61.916
YJL127C	YIL102C	Middle	Target	46.128
YOR174W	YNL117W	Middle	Target	42.212
YML007W	YMR291W	Middle	Target	104.093
YDR253C	YDR046C	Middle	Target	67.228
YLR403W	YCL059C	Middle	Target	143.676
YDR463W	YBR196C-A	Middle	Target	81.013
YHR058C	YLR100W	Top	Target	63.030
YNL236W	YLR463C	Middle	Target	133.773
YER045C	YBR225W	Bottom	Target	76.960
YOR110W	YOR017W	Middle	Target	62.842
YMR182C	YER150W	Bottom	Target	78.248
YOR110W	YGR040W	Middle	Target	107.452
YOR174W	YGR121W-A	Middle	Target	95.768
YLR176C	YDR345C	Middle	Target	121.604
YLR403W	YPR135W	Middle	Target	160.153
YPL075W	YGL123W	Middle	Target	93.125
YDR259C	YBR072C-A	Middle	Target	86.187
YNL167C	YOL155C	Bottom	Target	45.626
YDL005C	YDL022W	Middle	Target	20.479
YGL071W	YMR316C-A	Middle	Target	69.136
YKL185W	YDR383C	Middle	Target	71.915
YPR104C	YIL011W	Middle	Target	85.926
YDR463W	YGR067C	Middle	Target	106.581
YPL075W	YMR149W	Middle	Target	35.491
YDR392W	YPR137C-B	Middle	Target	81.804
YDL005C	YPL059W	Middle	Target	63.039
YIR018W	YGL256W	Middle	Target	97.987
YDL170W	YMR024W	Middle	Target	73.262
YPR086W	YOR100C	Middle	Target	70.723
YPR086W	YOL077W-A	Middle	Target	69.358
YCR084C	YLR227W-A	Middle	Target	121.205
YLR071C	YCR005C	Middle	Target	62.969
YLR403W	YNL156C	Middle	Target	123.418
YNL216W	YKL192C	Middle	Target	44.323
YIL101C	YFL045C	Middle	Target	37.609
YIL036W	YCL009C	Middle	Target	41.416
YPR086W	YNL200C	Middle	Target	64.358
YLR098C	YPR158C-C	Middle	Target	86.365
YDR259C	YHR191C	Middle	Target	83.989
YDR392W	YDR264C	Middle	Target	27.538
YGR116W	YJL143W	Middle	Target	79.192
YBR049C	YMR207C	Middle	Target	63.141
YNL236W	YGR271W	Middle	Target	85.054
YIL101C	YLR344W	Middle	Target	116.566
YOR174W	YMR030W-A	Middle	Target	90.003
YIL101C	YMR044W	Middle	Target	63.536
YML007W	YHR142W	Middle	Target	74.038
YDR253C	YOL164W	Middle	Target	101.823
YLR071C	YIL018W	Middle	Target	48.821
YPL254W	YPL265W	Middle	Target	7.521
YML007W	YMR122W-A	Middle	Target	89.214
YIL036W	YIL116W	Middle	Target	44.086
YLR403W	YGR271C-A	Middle	Target	59.123
YDR207C	YFR055W	Middle	Target	100.705
YJL127C	YDR174W	Middle	Target	121.965
YGR252W	YLR371W	Middle	Target	67.726
YDR463W	YPL131W	Middle	Target	70.745
YBR049C	YER020W	Middle	Target	75.041
YJL127C	YDR226W	Middle	Target	103.029
YBR049C	YLR218C	Middle	Target	101.380
YDL005C	YHR033W	Middle	Target	38.703
YDR259C	YIL013C	Middle	Target	129.124
YDL005C	YJL068C	Middle	Target	68.419
YML007W	YLR460C	Middle	Target	173.980
YJL127C	YDR261W-A	Middle	Target	115.384
YHR058C	YKL065C	Top	Target	76.987
YJL127C	YLR410W-A	Middle	Target	133.035
YJL127C	YMR066W	Middle	Target	100.838
YPL254W	YGR160W	Middle	Target	65.531
YLR418C	YNL146W	Middle	Target	130.397
YLR403W	YMR290C	Middle	Target	92.653
YBR240C	YJR135C	Bottom	Target	84.933
YJL127C	YNL301C	Middle	Target	62.061
YER161C	YJR044C	Bottom	Target	72.774
YNL236W	YBR158W	Middle	Target	86.322
YER169W	YLR297W	Middle	Target	99.838
YLR071C	YKL209C	Middle	Target	92.898
YER040W	YGL213C	Middle	Target	58.252
YOR174W	YHR005C	Middle	Target	119.095
YLR403W	YOL152W	Middle	Target	149.399
YPL075W	YHL033C	Middle	Target	37.866
YPR008W	YOR192C-B	Bottom	Target	107.208
YDR463W	YBR066C	Middle	Target	94.961
YPR086W	YDR462W	Middle	Target	82.177
YLR403W	YPL252C	Middle	Target	103.403
YHR206W	YPL137C	Middle	Target	45.781
YIL131C	YPL015C	Top	Target	72.610
YIL101C	YDR229W	Middle	Target	81.606
YOL148C	YGL120C	Middle	Target	68.751
YDR463W	YDR451C	Middle	Bottom	9.546
YGL071W	YLR259C	Middle	Target	93.030
YLR403W	YGL039W	Middle	Target	126.176
YJR127C	YJR011C	Middle	Target	57.173
YNL330C	YJL178C	Middle	Target	50.510
YLR403W	YPL100W	Middle	Target	132.214
YDL005C	YPL263C	Middle	Target	99.092
YOL148C	YBR069C	Middle	Target	104.703
YLR071C	YDR448W	Middle	Middle	109.740
YOL148C	YOL086C	Middle	Target	38.179
YOR344C	YER137C-A	Bottom	Target	38.024
YNL257C	YOL014W	Bottom	Target	91.122
YLR403W	YLL018C-A	Middle	Target	156.378
YPL139C	YLR040C	Bottom	Target	85.604
YDR421W	YIL129C	Bottom	Target	80.614
YER161C	YOR273C	Bottom	Target	47.940
YCR084C	YGR185C	Middle	Target	66.362
YML007W	YKL198C	Middle	Target	97.756
YER161C	YPR036W-A	Bottom	Target	95.098
YDL005C	YJL136C	Middle	Target	88.018
YDR259C	YBR284W	Middle	Target	79.524
YOR110W	YDR058C	Middle	Target	78.392
YOR174W	YFR053C	Middle	Target	91.640
YJR127C	YOR114W	Middle	Target	47.381
YIR018W	YDR386W	Middle	Target	142.328
YOR110W	YBR053C	Middle	Target	105.982
YIL101C	YDR357C	Middle	Target	92.881
YPL254W	YBR133C	Middle	Target	33.305
YER159C	YMR027W	Middle	Target	93.801
YGL073W	YMR105C	Middle	Target	97.290
YLR403W	YGL065C	Middle	Target	103.757
YJR140C	YLR162W	Bottom	Target	124.719
YBR049C	YJR065C	Middle	Target	96.642
YOR174W	YNL274C	Middle	Target	29.244
YHR006W	YBR067C	Bottom	Target	65.238
YBR240C	YKL006W	Bottom	Target	114.898
YKL185W	YPR063C	Middle	Target	58.616
YDR253C	YEL017C-A	Middle	Target	133.618
YOL148C	YGR123C	Middle	Target	99.320
YDR392W	YOR320C	Middle	Target	47.749
YBR112C	YJL088W	Middle	Target	110.324
YNL216W	YIL019W	Middle	Target	87.967
YOR174W	YLR415C	Middle	Target	133.760
YNL199C	YOL016C	Middle	Target	55.607
YPR086W	YER053C	Middle	Target	84.981
YIL131C	YOR284W	Top	Target	72.879
YDR423C	YDL022W	Middle	Target	103.999
YKR099W	YLR355C	Top	Target	162.949
YLR403W	YDR353W	Middle	Target	114.067
YNL027W	YOL014W	Bottom	Target	38.350
YPR133C	YMR250W	Middle	Target	65.913
YNL216W	YDR274C	Middle	Target	69.521
YBR049C	YCR068W	Middle	Target	12.850
YML099C	YJL088W	Bottom	Target	90.244
YNL330C	YIL173W	Middle	Target	92.732
YDR392W	YDR156W	Middle	Target	52.923
YOR028C	YJR041C	Middle	Target	18.605
YOL148C	YOL126C	Middle	Target	26.013
YDL005C	YFL007W	Middle	Target	11.842
YIR018W	YGR233C	Middle	Target	114.073
YBR081C	YBR068C	Top	Target	6.527
YDR259C	YDR186C	Middle	Target	18.854
YLR403W	YHR210C	Middle	Target	103.670
YJL127C	YPR043W	Middle	Target	96.344
YCR084C	YLR340W	Middle	Target	117.901
YKL112W	YPR158W-A	Middle	Target	43.208
YOR174W	YHL023C	Middle	Target	119.383
YIL101C	YKL023W	Middle	Target	72.264
YPR104C	YIL047C	Middle	Target	88.669
YIL036W	YGL103W	Middle	Target	63.648
YLR403W	YBR108W	Middle	Target	101.188
YNL216W	YKL081W	Middle	Target	48.960
YJL127C	YJL037W	Middle	Target	47.666
YIL036W	YGR118W	Middle	Target	62.691
YPR086W	YMR184W	Middle	Target	39.286
YIL131C	YPL056C	Top	Target	84.513
YOR174W	YMR160W	Middle	Target	87.082
YGR252W	YBL044W	Middle	Target	73.570
YLR403W	YOR091W	Middle	Target	148.390
YDL005C	YHL025W	Middle	Target	33.913
YPL075W	YOR317W	Middle	Target	110.538
YPL254W	YDR441C	Middle	Target	61.963
YOR174W	YKL175W	Middle	Target	38.079
YKL032C	YHL020C	Middle	Middle	51.022
YLR176C	YDR317W	Middle	Target	124.399
YDR259C	YOL058W	Middle	Target	89.829
YOR110W	YJL024C	Middle	Target	74.551
YDL005C	YNL079C	Middle	Target	87.681
YLR403W	YBL081W	Middle	Target	103.813
YLR403W	YLR167W	Middle	Target	35.234
YNL216W	YER033C	Middle	Target	50.213
YNL236W	YML045W	Middle	Target	90.434
YPR086W	YOL060C	Middle	Target	71.710
YPR086W	YIL117C	Middle	Target	68.115
YBR049C	YLR189C	Middle	Target	105.703
YHR058C	YHR189W	Top	Target	36.427
YNL216W	YKR059W	Middle	Target	76.063
YDR463W	YLL026W	Middle	Target	129.766
YGR252W	YMR251W-A	Middle	Target	55.961
YLR131C	YKL178C	Bottom	Target	114.952
YDL170W	YAL024C	Middle	Target	94.772
YJL127C	YHL012W	Middle	Target	98.502
YNL103W	YPR168W	Middle	Target	94.240
YBR049C	YMR045C	Middle	Target	64.600
YDR253C	YIL047C	Middle	Target	110.043
YLR055C	YGR211W	Bottom	Target	66.692
YPR086W	YPL224C	Middle	Target	57.048
YMR164C	YGR142W	Middle	Target	75.893
YIR018W	YMR006C	Middle	Target	21.606
YOR110W	YPR032W	Middle	Target	81.498
YLR403W	YLR060W	Middle	Target	118.967
YDL170W	YOL062C	Middle	Target	58.848
YDR207C	YHR153C	Middle	Target	84.623
YMR037C	YNL221C	Middle	Target	77.086
YGL073W	YLR205C	Middle	Target	90.150
YDL005C	YNL107W	Middle	Target	93.603
YHR058C	YLR246W	Top	Target	131.909
YLR403W	YLR384C	Middle	Target	10.503
YNL236W	YHR086W	Middle	Target	95.575
YIL036W	YMR142C	Middle	Target	104.720
YJL127C	YNR064C	Middle	Target	20.692
YOR110W	YFR048W	Middle	Target	67.648
YHL027W	YDL022W	Middle	Target	35.206
YNL216W	YDR392W	Middle	Middle	70.975
YDR259C	YOR232W	Middle	Target	71.108
YLR403W	YHR065C	Middle	Target	130.219
YDR259C	YOL116W	Middle	Bottom	77.569
YDR253C	YNL037C	Middle	Target	112.438
YIL131C	YCL005W-A	Top	Target	78.953
YPR133C	YGL262W	Middle	Target	98.892
YMR037C	YAR035W	Middle	Target	98.124
YDR423C	YPL092W	Middle	Target	84.130
YGR252W	YDR410C	Middle	Target	73.358
YDR253C	YER046W	Middle	Target	101.191
YDR463W	YJL176C	Middle	Target	75.249
YLR403W	YPL211W	Middle	Target	107.017
YNL236W	YLR134W	Middle	Target	86.598
YIR018W	YLR401C	Middle	Target	169.533
YIR018W	YHR150W	Middle	Target	79.864
YLR403W	YHL009W-A	Middle	Target	172.576
YPR104C	YDR153C	Middle	Target	40.952
YPL075W	YJR045C	Middle	Target	99.104
YIL131C	YDL059C	Top	Target	72.270
YCR084C	YLR237W	Middle	Target	126.343
YDR392W	YFL047W	Middle	Target	104.945
YJR127C	YIR001C	Middle	Target	70.811
YJL127C	YJR070C	Middle	Target	36.664
YER159C	YDR516C	Middle	Target	67.166
YPR086W	YHR075C	Middle	Target	38.713
YLR098C	YER081W	Middle	Target	34.803
YPR086W	YDL181W	Middle	Target	53.731
YLR403W	YEL026W	Middle	Target	155.640
YGR252W	YPL191C	Middle	Target	54.957
YML007W	YOL102C	Middle	Target	89.936
YJL127C	YCR105W	Middle	Target	105.156
YOL148C	YGL030W	Middle	Target	74.521
YGR252W	YPL273W	Middle	Target	55.656
YLR071C	YDR174W	Middle	Target	119.780
YOR110W	YLR199C	Middle	Target	158.221
YGL071W	YEL065W	Middle	Target	25.018
YDR146C	YDR081C	Middle	Target	18.351
YDR259C	YPL163C	Middle	Target	49.960
YEL009C	YHR018C	Middle	Target	43.788
YDL005C	YLR100W	Middle	Target	71.384
YDR207C	YFL014W	Middle	Target	113.422
YDL170W	YDR100W	Middle	Target	31.906
YLR403W	YLR449W	Middle	Target	16.409
YDR259C	YLR025W	Middle	Target	119.597
YCR084C	YJR115W	Middle	Target	66.737
YLR403W	YOL097C	Middle	Target	145.903
YLR071C	YNL192W	Middle	Target	75.105
YJR127C	YDR174W	Middle	Target	82.779
YKL112W	YOR192C-B	Middle	Target	45.259
YLR223C	YOR293W	Middle	Target	126.522
YDR207C	YKR093W	Middle	Target	66.578
YIL101C	YDR204W	Middle	Target	87.994
YLR403W	YLR237W	Middle	Target	10.709
YGR252W	YPL189C-A	Middle	Target	53.068
YJL056C	YDR284C	Middle	Target	114.908
YLR223C	YML024W	Middle	Target	154.993
YNL216W	YBL044W	Middle	Target	94.174
YPL075W	YOR344C	Middle	Bottom	131.361
YNL330C	YML101C	Middle	Target	91.104
YLR403W	YMR274C	Middle	Target	101.146
YEL009C	YPR157W	Middle	Target	111.773
YOR110W	YNL011C	Middle	Target	94.442
YLR403W	YDR434W	Middle	Target	115.224
YLR176C	YOR049C	Middle	Target	158.488
YJL056C	YNL239W	Middle	Target	40.621
YOL148C	YBR034C	Middle	Target	117.088
YLR176C	YDL233W	Middle	Target	127.953
YMR042W	YJL088W	Bottom	Target	92.059
YJL127C	YOL052C-A	Middle	Target	54.358
YMR037C	YDR153C	Middle	Target	55.848
YOR110W	YIR038C	Middle	Target	86.631
YMR037C	YDR249C	Middle	Target	70.462
YJR060W	YDR055W	Bottom	Target	95.047
YPL248C	YDL232W	Bottom	Target	60.578
YPL254W	YNL339C	Middle	Target	87.294
YOR174W	YER154W	Middle	Target	49.853
YIL036W	YBR010W	Middle	Target	32.887
YJR127C	YOR254C	Middle	Target	60.178
YIL036W	YHR053C	Middle	Target	65.420
YOR110W	YKL043W	Middle	Bottom	54.701
YIL036W	YDR188W	Middle	Target	120.623
YPR104C	YNL306W	Middle	Target	102.645
YML007W	YCR075C	Middle	Target	51.666
YIL036W	YCR044C	Middle	Target	42.159
YLR176C	YBR108W	Middle	Target	91.290
YLR223C	YLR441C	Middle	Target	31.052
YNL103W	YER147C	Middle	Target	32.558
YER159C	YOL119C	Middle	Target	49.947
YDR259C	YER009W	Middle	Target	137.387
YPR104C	YJL210W	Middle	Target	106.365
YNR010W	YKR093W	Bottom	Target	83.332
YDR253C	YGR280C	Middle	Target	77.902
YLR403W	YLR386W	Middle	Target	7.947
YDR259C	YDR099W	Middle	Target	39.771
YJL127C	YCR010C	Middle	Target	91.835
YJL056C	YGR037C	Middle	Target	83.439
YKL112W	YKL030W	Middle	Target	47.467
YDR463W	YHR133C	Middle	Target	97.342
YJL127C	YOR123C	Middle	Target	74.639
YOR174W	YER016W	Middle	Target	101.847
YIL036W	YJR027W	Middle	Target	70.298
YIL036W	YBR145W	Middle	Target	80.949
YDL170W	YBR068C	Middle	Target	99.046
YDR259C	YPL038W-A	Middle	Target	102.827
YIL131C	YGR161W-C	Top	Target	49.205
YCR084C	YGR038C-A	Middle	Target	30.634
YIL036W	YDL130W	Middle	Target	107.457
YIL131C	YJL076W	Top	Target	53.506
YLR451W	YAL062W	Middle	Target	174.243
YDL170W	YMR195W	Middle	Target	77.977
YIL101C	YPL071C	Middle	Target	64.457
YJL127C	YPL079W	Middle	Target	112.109
YPL202C	YMR316W	Bottom	Target	23.721
YOL148C	YMR045C	Middle	Target	96.376
YER159C	YLR149C	Middle	Target	50.562
YLR071C	YNL241C	Middle	Target	91.350
YLR403W	YJR115W	Middle	Target	132.925
YPR086W	YOL048C	Middle	Target	61.426
YEL009C	YMR018W	Middle	Target	52.034
YOL148C	YML063W	Middle	Target	117.275
YIL101C	YEL017C-A	Middle	Target	58.753
YDR253C	YJR120W	Middle	Target	74.509
YOL108C	YGR102C	Middle	Target	105.143
YGL073W	YKL030W	Middle	Target	100.362
YPR104C	YHR022C-A	Middle	Target	53.178
YBR112C	YER091C	Middle	Target	69.515
YEL009C	YNR050C	Middle	Target	49.137
YIL131C	YIL133C	Top	Target	1.797
YLR071C	YHR020W	Middle	Target	59.163
YJL127C	YJR029W	Middle	Target	46.675
YFL021W	YOR383C	Bottom	Target	116.517
YOL051W	YJR004C	Bottom	Target	41.014
YDR259C	YER175C	Middle	Target	97.663
YIL036W	YOR310C	Middle	Target	116.423
YNL229C	YDR451C	Middle	Bottom	57.909
YLR403W	YJL164C	Middle	Target	125.819
YDR259C	YMR071C	Middle	Target	60.331
YMR016C	YLR162W	Middle	Target	139.970
YHR084W	YEL033W	Middle	Target	84.890
YBR279W	YIL112W	Middle	Target	69.658
YDR463W	YOL139C	Middle	Target	78.282
YJL127C	YNL124W	Middle	Target	32.871
YNL103W	YDR223W	Middle	Target	91.520
